Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_per_s,Flow_Packets_per_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Fwd_URG_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_per_s,Bwd_Packets_per_s,Min_Packet_Length,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down_per_Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Header_Length.1,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
80,642654,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,18101.49785,14.0044254,80331.75,226824.6943,641694,3,801,400.5,540.9366876,783,18,642493,128498.6,286885.1169,641694,3,0,0,72,132,4.668141799,9.336283599,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,79731718,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,146.2027947,0.163046781,6644309.833,20300000.0,70600000,44,78400000,11200000.0,26400000.0,70600000,183,1357061,339265.25,675686.8666,1352792,138,0,0,172,112,0.100336481,0.062710301,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,8,56,5,11601,256,229,6,20,911.0,0.0,911,911,39200000.0,44400000.0,70600000,7766504,DDoS
80,306157,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,37996.84476,29.39668209,38269.625,107926.2565,305373,3,649,324.5,432.0422433,630,19,306140,61228.0,136481.48,305373,3,0,0,72,132,9.798894031,19.59778806,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,79780371,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,146.1888414,0.150412938,7252761.0,21300000.0,71100000,60,78900000,11300000.0,26500000.0,71100000,60,908641,302880.3333,522433.2157,906133,191,0,0,172,92,0.100275292,0.050137646,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,8,56,4,11607,256,229,6,20,877.0,0.0,877,877,39400000.0,44800000.0,71100000,7755492,DDoS
80,682575,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,17042.81581,11.72032377,97510.71429,257484.0143,681429,1,1047,523.5,738.9265863,1046,1,682523,170630.75,340532.4613,681429,4,0,0,72,112,4.395121415,7.325202359,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,79098660,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,147.4487684,0.176994149,6084512.308,19600000.0,71100000,47,78200000,11200000.0,26600000.0,71100000,81,908504,181700.8,404872.5987,905957,47,0,0,172,132,0.101139514,0.075854635,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,8,56,6,11607,256,229,6,20,739.0,0.0,739,739,39100000.0,45300000.0,71100000,7073920,DDoS
80,670265,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,17355.82195,13.42752493,83783.125,236570.5187,669265,3,868,434.0,609.5260454,865,3,670104,134020.8,299210.7799,669265,3,0,0,72,132,4.475841645,8.951683289,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,79099557,7,6,50,11607,20,0,7.142857143,6.094494002,4380,0,1934.5,2177.344966,147.3712425,0.164349846,6591629.75,20400000.0,71100000,17,78200000,13000000.0,28600000.0,71100000,216,908620,181724.0,404327.3646,905004,17,0,0,152,132,0.088496071,0.075853775,0,4380,833.0714286,1674.294362,2803261.61,0,0,0,0,1,0,0,0,0,897.1538462,7.142857143,1934.5,152,7,50,6,11607,256,229,5,20,888.0,0.0,888,888,39100000.0,45300000.0,71100000,7071788,DDoS
80,1270646,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,9155.18563,7.083011319,158830.75,448864.6618,1269714,3,751,375.5,460.3265146,701,50,1270568,254113.6,567737.9625,1269714,3,0,0,72,132,2.361003773,4.722007546,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,77818286,8,6,56,11601,20,0,7.0,5.656854249,7300,0,1933.5,2720.783986,149.7976966,0.179906301,5986022.0,19600000.0,71100000,1,76900000,11000000.0,26600000.0,71100000,1,906052,181210.4,402410.616,901058,171,0,0,172,132,0.102803601,0.077102701,0,7300,777.5333333,1896.917457,3598295.838,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,8,56,6,11601,256,229,6,20,891.0,0.0,891,891,38500000.0,46200000.0,71100000,5790338,DDoS
80,1281820,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,9075.377198,7.021266637,160227.5,452919.5003,1281146,3,547,273.5,381.1305551,543,4,1281776,256355.2,572875.5212,1281146,3,0,0,72,132,2.340422212,4.680844424,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,77807512,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,149.8955525,0.179931213,5985193.231,19600000.0,71100000,3,76900000,11000000.0,26600000.0,71100000,17,890011,178002.2,397582.9409,889220,3,0,0,172,132,0.102817836,0.077113377,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,8,56,6,11607,256,229,6,20,870.0,0.0,870,870,38500000.0,46200000.0,71100000,5777267,DDoS
80,13724,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,847201.9819,655.7854853,1715.5,4102.197181,11845,15,12891,6445.5,7636.04613,11845,1046,13559,2711.8,5698.54356,12902,15,0,0,72,132,218.5951618,437.1903235,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,10453138,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.29596127,0.382660212,3484379.333,6034519.285,10500000,290,10500000,3484379.333,6034519.285,10500000,290,0,0.0,0.0,0,0,0,0,80,0,0.382660212,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,696.0,0.0,696,696,10500000.0,0.0,10500000,10500000,DDoS
80,1632,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,7128063.725,5514.705882,204.0,299.140674,875,3,1089,544.5,702.1570337,1041,48,1466,293.2,429.3334369,1005,3,0,0,72,132,1838.235294,3676.470588,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,10440135,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.873526061,0.47892101,2610033.75,5219274.167,10400000,326,10400000,2610033.75,5219274.167,10400000,326,0,0.0,0.0,0,0,0,0,100,0,0.47892101,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,5,30,0,0,256,-1,4,20,1190.0,0.0,1190,1190,10400000.0,0.0,10400000,10400000,DDoS
80,1604,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,7252493.766,5610.972569,200.5,316.1279126,914,3,1050,525.0,738.2194796,1047,3,1471,294.2,432.603398,1011,3,0,0,72,132,1870.32419,3740.648379,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,10426959,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.301725748,0.383620958,3475653.0,6019338.148,10400000,371,10400000,3475653.0,6019338.148,10400000,371,0,0.0,0.0,0,0,0,0,80,0,0.383620958,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,773.0,0.0,773,773,10400000.0,0.0,10400000,10400000,DDoS
80,1533,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,7588388.78,5870.841487,191.625,308.6111458,890,2,993,496.5,697.914393,990,3,1433,286.6,420.5993343,984,2,0,0,72,132,1956.947162,3913.894325,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,10417544,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.303805964,0.383967661,3472514.667,6013823.587,10400000,349,10400000,3472514.667,6013823.587,10400000,349,0,0.0,0.0,0,0,0,0,80,0,0.383967661,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,864.0,0.0,864,864,10400000.0,0.0,10400000,10400000,DDoS
80,1393,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,8351040.919,6460.875808,174.125,295.8128933,874,3,950,475.0,666.0945879,946,4,1321,264.2,401.5161267,956,3,0,0,72,132,2153.625269,4307.250538,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,10414106,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.304566518,0.38409442,3471368.667,6011904.475,10400000,366,10400000,3471368.667,6011904.475,10400000,366,0,0.0,0.0,0,0,0,0,80,0,0.38409442,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,788.0,0.0,788,788,10400000.0,0.0,10400000,10400000,DDoS
80,1590,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,7316352.201,5660.377358,198.75,315.2054885,914,3,1046,523.0,733.9768389,1042,4,1462,292.4,430.1665956,1008,3,0,0,72,132,1886.792453,3773.584906,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,10403699,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.306871815,0.384478636,3467899.667,6005835.369,10400000,326,10400000,3467899.667,6005835.369,10400000,326,0,0.0,0.0,0,0,0,0,80,0,0.384478636,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,858.0,0.0,858,858,10400000.0,0.0,10400000,10400000,DDoS
80,1217,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,9558751.027,7395.234182,152.125,247.1456699,738,3,808,404.0,565.6854249,804,4,1151,230.2,339.8804201,818,3,0,0,72,132,2465.078061,4930.156122,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,10401308,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.307402108,0.384567018,3467102.667,6004532.866,10400000,367,10400000,3467102.667,6004532.866,10400000,367,0,0.0,0.0,0,0,0,0,80,0,0.384567018,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,768.0,0.0,768,768,10400000.0,0.0,10400000,10400000,DDoS
80,658536,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,17664.94163,13.66667881,82317.0,232330.4161,657305,2,1023,511.5,696.5001795,1004,19,658404,131680.8,293833.1862,657305,2,0,0,72,132,4.555559605,9.11111921,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,9733523,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.465705377,0.410950896,3244507.667,5619037.247,9732813,273,9733523,3244507.667,5619037.247,9732813,273,0,0.0,0.0,0,0,0,0,80,0,0.410950896,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,710.0,0.0,710,710,9732813.0,0.0,9732813,9732813,DDoS
80,1655458,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,7027.058373,5.436561967,206932.25,584828.1901,1654308,3,1024,512.0,654.7808794,975,49,1655351,331070.2,739712.5339,1654308,3,0,0,72,132,1.812187322,3.624374644,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8734350,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.747771729,0.457961955,2911450.0,5042191.293,8733671,276,8734350,2911450.0,5042191.293,8733671,276,0,0.0,0.0,0,0,0,0,80,0,0.457961955,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,679.0,0.0,679,679,8733671.0,0.0,8733671,8733671,DDoS
80,1271648,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,9147.971766,7.077430232,158956.0,449121.5979,1270475,3,1049,524.5,672.4585489,1000,49,1271544,254308.8,568054.334,1270475,3,0,0,72,132,2.359143411,4.718286822,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8452090,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.839534364,0.473255727,2817363.333,4879135.741,8451304,353,8452090,2817363.333,4879135.741,8451304,353,0,0.0,0.0,0,0,0,0,80,0,0.473255727,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,786.0,0.0,786,786,8451304.0,0.0,8451304,8451304,DDoS
80,283381,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,41050.74088,28.23054474,40483.0,106561.2077,282140,4,1002,501.0,702.8641405,998,4,283300,70825.0,140877.3297,282140,5,0,0,72,112,10.58645428,17.64409046,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8439207,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.843869098,0.473978183,2813069.0,4871796.466,8438535,191,8439207,2813069.0,4871796.466,8438535,191,0,0.0,0.0,0,0,0,0,80,0,0.473978183,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,672.0,0.0,672,672,8438535.0,0.0,8438535,8438535,DDoS
80,53148,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,218879.3558,169.3384511,6643.5,18316.82448,51969,2,1039,519.5,730.441305,1036,3,53023,10604.6,23127.22444,51969,2,0,0,72,132,56.44615037,112.8923007,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8424013,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.848998452,0.474833075,2808004.333,4862967.913,8423276,317,8424013,2808004.333,4862967.913,8423276,317,0,0.0,0.0,0,0,0,0,80,0,0.474833075,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,737.0,0.0,737,737,8423276.0,0.0,8423276,8423276,DDoS
80,24707,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,470838.224,323.7948759,3529.571429,8900.108161,23705,3,778,389.0,545.8864351,775,3,24652,6163.0,11699.6378,23705,3,0,0,72,112,121.4230785,202.3717975,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8415090,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.852019408,0.475336568,2805030.0,4857868.179,8414413,236,8415090,2805030.0,4857868.179,8414413,236,0,0.0,0.0,0,0,0,0,80,0,0.475336568,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,677.0,0.0,677,677,8414413.0,0.0,8414413,8414413,DDoS
80,15548,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,748199.1253,578.8525855,1943.5,5014.349011,14332,4,1069,534.5,686.6006845,1020,49,15416,3083.2,6302.984309,14332,4,0,0,72,132,192.9508618,385.9017237,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8411825,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.853126402,0.475521067,2803941.667,4855814.255,8410953,347,8411825,2803941.667,4855814.255,8410953,347,0,0.0,0.0,0,0,0,0,80,0,0.475521067,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,872.0,0.0,872,872,8410953.0,0.0,8410953,8410953,DDoS
80,9613,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,1210132.113,936.2321856,1201.625,2939.405282,8443,3,1016,508.0,650.5382387,968,48,9494,1898.8,3682.11036,8443,3,0,0,72,132,312.0773952,624.1547904,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8403319,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.856014391,0.476002399,2801106.333,4850911.974,8402457,339,8403319,2801106.333,4850911.974,8402457,339,0,0.0,0.0,0,0,0,0,80,0,0.476002399,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,862.0,0.0,862,862,8402457.0,0.0,8402457,8402457,DDoS
80,4184,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,2780353.728,2151.051625,523.0,1043.571204,3003,3,1003,501.5,704.9854608,1000,3,4060,812.0,1288.414141,3003,3,0,0,72,132,717.0172084,1434.034417,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,8399787,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.857215308,0.476202551,2799929.0,4849007.007,8399080,257,8399787,2799929.0,4849007.007,8399080,257,0,0.0,0.0,0,0,0,0,80,0,0.476202551,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,707.0,0.0,707,707,8399080.0,0.0,8399080,8399080,DDoS
80,668769,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,17394.64598,13.45756158,83596.125,235993.9955,667651,3,966,483.0,668.923015,956,10,668699,133739.8,298465.7259,667651,3,0,0,72,132,4.48585386,8.97170772,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,7731256,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.880352688,0.646725448,1932814.0,3865002.0,7730317,250,7731256,1932814.0,3865002.0,7730317,250,0,0.0,0.0,0,0,0,0,100,0,0.646725448,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,5,30,0,0,256,-1,4,20,939.0,0.0,939,939,7730317.0,0.0,7730317,7730317,DDoS
80,659835,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,17630.16512,13.63977358,82479.375,232794.5387,658616,1,1041,520.5,734.6839457,1040,1,659681,131936.2,294423.2616,658616,3,0,0,72,132,4.546591193,9.093182387,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,7731078,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.104353623,0.517392271,2577026.0,4462932.881,7730377,290,7731078,2577026.0,4462932.881,7730377,290,0,0.0,0.0,0,0,0,0,80,0,0.517392271,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,701.0,0.0,701,701,7730377.0,0.0,7730377,7730377,DDoS
80,1655971,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,7024.881474,5.434877785,206996.375,585001.0754,1654800,3,1041,520.5,668.2159082,993,48,1655835,331167.0,739933.4551,1654800,3,0,0,72,132,1.811625928,3.623251856,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6731582,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.565283762,0.59421396,2243860.667,3885880.524,6730889,303,6731582,2243860.667,3885880.524,6730889,303,0,0.0,0.0,0,0,0,0,80,0,0.59421396,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,693.0,0.0,693,693,6730889.0,0.0,6730889,6730889,DDoS
80,1271982,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,9145.56967,7.075571824,158997.75,449277.6698,1270903,1,938,469.0,661.8519472,937,1,1271941,254388.2,568249.1969,1270903,4,0,0,72,132,2.358523941,4.717047883,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6448146,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.722000091,0.620333349,2149382.0,3722273.316,6447493,204,6448146,2149382.0,3722273.316,6447493,204,0,0.0,0.0,0,0,0,0,80,0,0.620333349,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,653.0,0.0,653,653,6447493.0,0.0,6447493,6447493,DDoS
80,1282555,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,9070.176328,7.017242925,160319.375,453092.9174,1281667,4,755,377.5,528.2087655,751,4,1282472,256494.4,573088.9887,1281667,4,0,0,72,132,2.339080975,4.67816195,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6438204,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.659684595,0.776614099,1609551.0,3218314.002,6437022,248,6438204,1609551.0,3218314.002,6437022,248,0,0.0,0.0,0,0,0,0,100,0,0.776614099,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,5,30,0,0,256,-1,4,20,1182.0,0.0,1182,1182,6437022.0,0.0,6437022,6437022,DDoS
80,306849,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,37911.155,29.33038726,38356.125,108040.1666,305741,1,948,474.0,668.923015,947,1,306738,61347.6,136620.632,305741,3,0,0,72,132,9.776795753,19.55359151,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6412382,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.742758931,0.623793155,2137460.667,3701581.658,6411679,317,6412382,2137460.667,3701581.658,6411679,317,0,0.0,0.0,0,0,0,0,80,0,0.623793155,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,4,24,0,0,256,-1,3,20,703.0,0.0,703,703,6411679.0,0.0,6411679,6411679,DDoS
